chunk_id,QuestionID,Category,QuestionType,QuestionTime,chunk_index,chunk_text,search_text,lexical_tokens
row_16491_chunk_0,C15Q879,Tools and Home Improvement,open-ended,2014-06-19,0,compressor quick connect attaching air hose kind fitting needed attach air hose air hose 25 goodyear male ntp ends thank compressor quick connect attaching air hose kind fitting needed attach air hose air hose 25 goodyear male ntp » read compressor quick connect attaching air hose kind fitting needed attach air hose air hose 25 goodyear male ntp ends thank « show less use thirty foot long air hose operate pin brad nailers without shortage air supply,Tools and Home Improvement open-ended compressor quick connect attaching air hose kind fitting needed attach air hose air hose 25 goodyear male ntp ends thank compressor quick connect attaching air hose kind fitting needed attach air hose air hose 25 goodyear male ntp » read compressor quick connect attaching air hose kind fitting needed attach air hose air hose 25 goodyear male ntp ends thank « show less use thirty foot long air hose operate pin brad nailers without shortage air supply,"['tools', 'and', 'home', 'improvement', 'open', 'ended', 'compressor', 'quick', 'connect', 'attaching', 'air', 'hose', 'kind', 'fitting', 'needed', 'attach', 'air', 'hose', 'air', 'hose', '25', 'goodyear', 'male', 'ntp', 'ends', 'thank', 'compressor', 'quick', 'connect', 'attaching', 'air', 'hose', 'kind', 'fitting', 'needed', 'attach', 'air', 'hose', 'air', 'hose', '25', 'goodyear', 'male', 'ntp', 'read', 'compressor', 'quick', 'connect', 'attaching', 'air', 'hose', 'kind', 'fitting', 'needed', 'attach', 'air', 'hose', 'air', 'hose', '25', 'goodyear', 'male', 'ntp', 'ends', 'thank', 'show', 'less', 'use', 'thirty', 'foot', 'long', 'air', 'hose', 'operate', 'pin', 'brad', 'nailers', 'without', 'shortage', 'air', 'supply']"
row_16492_chunk_0,C15Q11601,Tools and Home Improvement,open-ended,2013-10-31,0,answer 18 inches hight see another answer 29 itplease max 100 watt uses 3 way bulb extremely pleased lamps,Tools and Home Improvement open-ended answer 18 inches hight see another answer 29 itplease max 100 watt uses 3 way bulb extremely pleased lamps,"['tools', 'and', 'home', 'improvement', 'open', 'ended', 'answer', '18', 'inches', 'hight', 'see', 'another', 'answer', '29', 'itplease', 'max', '100', 'watt', 'uses', '3', 'way', 'bulb', 'extremely', 'pleased', 'lamps']"
row_16493_chunk_0,C6Q26793,Electronics,open-ended,2013-12-17,0,fit dji phantom 2 vision case thank yes love although kind feel like creepy guy walking park big case,Electronics open-ended fit dji phantom 2 vision case thank yes love although kind feel like creepy guy walking park big case,"['electronics', 'open', 'ended', 'fit', 'dji', 'phantom', '2', 'vision', 'case', 'thank', 'yes', 'love', 'although', 'kind', 'feel', 'like', 'creepy', 'guy', 'walking', 'park', 'big', 'case']"
row_16494_chunk_0,C12Q6773,Patio Lawn and Garden,open-ended,2014-11-21,0,added fire rope masberbuilt smoker brand size use much ive never worked dont want buy 3 different ones get right added fire rope masberbuilt smoker brand size use much ive never worked dont want buy 3 different ones get » read added fire rope masberbuilt smoker brand size use much ive never worked dont want buy 3 different ones get right « show less wood chips soaked water 30 minutes use works perfectly,Patio Lawn and Garden open-ended added fire rope masberbuilt smoker brand size use much ive never worked dont want buy 3 different ones get right added fire rope masberbuilt smoker brand size use much ive never worked dont want buy 3 different ones get » read added fire rope masberbuilt smoker brand size use much ive never worked dont want buy 3 different ones get right « show less wood chips soaked water 30 minutes use works perfectly,"['patio', 'lawn', 'and', 'garden', 'open', 'ended', 'added', 'fire', 'rope', 'masberbuilt', 'smoker', 'brand', 'size', 'use', 'much', 'ive', 'never', 'worked', 'dont', 'want', 'buy', '3', 'different', 'ones', 'get', 'right', 'added', 'fire', 'rope', 'masberbuilt', 'smoker', 'brand', 'size', 'use', 'much', 'ive', 'never', 'worked', 'dont', 'want', 'buy', '3', 'different', 'ones', 'get', 'read', 'added', 'fire', 'rope', 'masberbuilt', 'smoker', 'brand', 'size', 'use', 'much', 'ive', 'never', 'worked', 'dont', 'want', 'buy', '3', 'different', 'ones', 'get', 'right', 'show', 'less', 'wood', 'chips', 'soaked', 'water', '30', 'minutes', 'use', 'works', 'perfectly']"
row_16495_chunk_0,C9Q4212,Home and Kitchen,open-ended,2014-05-12,0,hi say solid wood kind wood particle board pressed wood construction needs assembled easy put together,Home and Kitchen open-ended hi say solid wood kind wood particle board pressed wood construction needs assembled easy put together,"['home', 'and', 'kitchen', 'open', 'ended', 'hi', 'say', 'solid', 'wood', 'kind', 'wood', 'particle', 'board', 'pressed', 'wood', 'construction', 'needs', 'assembled', 'easy', 'put', 'together']"
row_16496_chunk_0,C16Q5695,Toys and Games,open-ended,2013-08-29,0,new 24 ghz model gyro one throttle spring loaded direction control,Toys and Games open-ended new 24 ghz model gyro one throttle spring loaded direction control,"['toys', 'and', 'games', 'open', 'ended', 'new', '24', 'ghz', 'model', 'gyro', 'one', 'throttle', 'spring', 'loaded', 'direction', 'control']"
row_16497_chunk_0,C9Q11147,Home and Kitchen,open-ended,2014-08-28,0,model arc743ingb removable detachable power cord yes plugs standard 120v outlet,Home and Kitchen open-ended model arc743ingb removable detachable power cord yes plugs standard 120v outlet,"['home', 'and', 'kitchen', 'open', 'ended', 'model', 'arc743ingb', 'removable', 'detachable', 'power', 'cord', 'yes', 'plugs', 'standard', '120v', 'outlet']"
row_16498_chunk_0,C9Q1143,Home and Kitchen,open-ended,2015-03-19,0,insert 7 wok without blade sticking could hold 18 depending inserted bulk handles really wanted squeez easy non dulling configure way convenient use great design bill,Home and Kitchen open-ended insert 7 wok without blade sticking could hold 18 depending inserted bulk handles really wanted squeez easy non dulling configure way convenient use great design bill,"['home', 'and', 'kitchen', 'open', 'ended', 'insert', '7', 'wok', 'without', 'blade', 'sticking', 'could', 'hold', '18', 'depending', 'inserted', 'bulk', 'handles', 'really', 'wanted', 'squeez', 'easy', 'non', 'dulling', 'configure', 'way', 'convenient', 'use', 'great', 'design', 'bill']"
row_16499_chunk_0,C9Q13346,Home and Kitchen,yes/no,2014-10-16,0,queen bed dont know dimensions ordered king queen bed deephigh mattress perfect,Home and Kitchen yes/no queen bed dont know dimensions ordered king queen bed deephigh mattress perfect,"['home', 'and', 'kitchen', 'yes', 'no', 'queen', 'bed', 'dont', 'know', 'dimensions', 'ordered', 'king', 'queen', 'bed', 'deephigh', 'mattress', 'perfect']"
row_16500_chunk_0,C6Q8755,Electronics,yes/no,2014-02-05,0,hold big heavy cameras thanks youll need purchase tamrac zipshot tripod quickrelease accessory kit,Electronics yes/no hold big heavy cameras thanks youll need purchase tamrac zipshot tripod quickrelease accessory kit,"['electronics', 'yes', 'no', 'hold', 'big', 'heavy', 'cameras', 'thanks', 'youll', 'need', 'purchase', 'tamrac', 'zipshot', 'tripod', 'quickrelease', 'accessory', 'kit']"
row_16501_chunk_0,C6Q31685,Electronics,open-ended,2013-03-19,0,ordered one day shipping today would get order tommorow wed march 20th thanks yes made italy well made,Electronics open-ended ordered one day shipping today would get order tommorow wed march 20th thanks yes made italy well made,"['electronics', 'open', 'ended', 'ordered', 'one', 'day', 'shipping', 'today', 'would', 'get', 'order', 'tommorow', 'wed', 'march', '20th', 'thanks', 'yes', 'made', 'italy', 'well', 'made']"
row_16502_chunk_0,C4Q3178,Cell Phones and Accessories,open-ended,2015-04-01,0,listed came compatible plantronics cs530 verify lifter work toshiba phone adapter pieces,Cell Phones and Accessories open-ended listed came compatible plantronics cs530 verify lifter work toshiba phone adapter pieces,"['cell', 'phones', 'and', 'accessories', 'open', 'ended', 'listed', 'came', 'compatible', 'plantronics', 'cs530', 'verify', 'lifter', 'work', 'toshiba', 'phone', 'adapter', 'pieces']"
row_16503_chunk_0,C13Q4491,Pet Supplies,open-ended,2013-03-30,0,come socks need pump running two 330gph pond pumps submerged last compartment sump running corallife 65g skimmer center compartment,Pet Supplies open-ended come socks need pump running two 330gph pond pumps submerged last compartment sump running corallife 65g skimmer center compartment,"['pet', 'supplies', 'open', 'ended', 'come', 'socks', 'need', 'pump', 'running', 'two', '330gph', 'pond', 'pumps', 'submerged', 'last', 'compartment', 'sump', 'running', 'corallife', '65g', 'skimmer', 'center', 'compartment']"
row_16504_chunk_0,C6Q36648,Electronics,open-ended,2013-12-09,0,work ipad air could easily cut foam razor blade wanted im sure would help much access charger lift somewhat get charger big deal almost certainly wont fit ipad 4 since dimensions port locations different,Electronics open-ended work ipad air could easily cut foam razor blade wanted im sure would help much access charger lift somewhat get charger big deal almost certainly wont fit ipad 4 since dimensions port locations different,"['electronics', 'open', 'ended', 'work', 'ipad', 'air', 'could', 'easily', 'cut', 'foam', 'razor', 'blade', 'wanted', 'im', 'sure', 'would', 'help', 'much', 'access', 'charger', 'lift', 'somewhat', 'get', 'charger', 'big', 'deal', 'almost', 'certainly', 'wont', 'fit', 'ipad', '4', 'since', 'dimensions', 'port', 'locations', 'different']"
row_16505_chunk_0,C9Q19176,Home and Kitchen,open-ended,2014-01-07,0,locate model doesnt lay flat although fairly good chair price wish would recline flat position,Home and Kitchen open-ended locate model doesnt lay flat although fairly good chair price wish would recline flat position,"['home', 'and', 'kitchen', 'open', 'ended', 'locate', 'model', 'doesnt', 'lay', 'flat', 'although', 'fairly', 'good', 'chair', 'price', 'wish', 'would', 'recline', 'flat', 'position']"
row_16506_chunk_0,C12Q4071,Patio Lawn and Garden,yes/no,2013-07-02,0,compatable galaxy seems work reasonably well hard tell action took mitigate mosquitoes standing water using skeetervac occassional spraying helped hard sure one impact,Patio Lawn and Garden yes/no compatable galaxy seems work reasonably well hard tell action took mitigate mosquitoes standing water using skeetervac occassional spraying helped hard sure one impact,"['patio', 'lawn', 'and', 'garden', 'yes', 'no', 'compatable', 'galaxy', 'seems', 'work', 'reasonably', 'well', 'hard', 'tell', 'action', 'took', 'mitigate', 'mosquitoes', 'standing', 'water', 'using', 'skeetervac', 'occassional', 'spraying', 'helped', 'hard', 'sure', 'one', 'impact']"
row_16507_chunk_0,C6Q29604,Electronics,open-ended,2013-10-18,0,one talks 3d aspect projector easy get 3d running quality yes use sony ps3 builtin blu ray player time looks fabulous use regular hdmi andor sony ps hdmi cord great projector let add purchased power conditioner wbuiltin surge protector amazoncom around 60 furmans think thats best protection constant voltage projector,Electronics open-ended one talks 3d aspect projector easy get 3d running quality yes use sony ps3 builtin blu ray player time looks fabulous use regular hdmi andor sony ps hdmi cord great projector let add purchased power conditioner wbuiltin surge protector amazoncom around 60 furmans think thats best protection constant voltage projector,"['electronics', 'open', 'ended', 'one', 'talks', '3d', 'aspect', 'projector', 'easy', 'get', '3d', 'running', 'quality', 'yes', 'use', 'sony', 'ps3', 'builtin', 'blu', 'ray', 'player', 'time', 'looks', 'fabulous', 'use', 'regular', 'hdmi', 'andor', 'sony', 'ps', 'hdmi', 'cord', 'great', 'projector', 'let', 'add', 'purchased', 'power', 'conditioner', 'wbuiltin', 'surge', 'protector', 'amazoncom', 'around', '60', 'furmans', 'think', 'thats', 'best', 'protection', 'constant', 'voltage', 'projector']"
row_16508_chunk_0,C1Q10073,Automotive,open-ended,2014-08-12,0,ideal tool use produce optimal rpm 2200 max rpm 4500 use secco wet polisher amazon sells also,Automotive open-ended ideal tool use produce optimal rpm 2200 max rpm 4500 use secco wet polisher amazon sells also,"['automotive', 'open', 'ended', 'ideal', 'tool', 'use', 'produce', 'optimal', 'rpm', '2200', 'max', 'rpm', '4500', 'use', 'secco', 'wet', 'polisher', 'amazon', 'sells', 'also']"
row_16509_chunk_0,C9Q15531,Home and Kitchen,open-ended,2013-11-29,0,teflon yes glass top great,Home and Kitchen open-ended teflon yes glass top great,"['home', 'and', 'kitchen', 'open', 'ended', 'teflon', 'yes', 'glass', 'top', 'great']"
row_16510_chunk_0,C8Q6768,Health and Personal Care,open-ended,2014-10-07,0,come 200 pairs 200 total mostly color db rating one model sparkplugs metal bb detected food processing lines,Health and Personal Care open-ended come 200 pairs 200 total mostly color db rating one model sparkplugs metal bb detected food processing lines,"['health', 'and', 'personal', 'care', 'open', 'ended', 'come', '200', 'pairs', '200', 'total', 'mostly', 'color', 'db', 'rating', 'one', 'model', 'sparkplugs', 'metal', 'bb', 'detected', 'food', 'processing', 'lines']"
row_16511_chunk_0,C1Q4844,Automotive,open-ended,2013-10-09,0,cover fit mercedes benz e 500 yes,Automotive open-ended cover fit mercedes benz e 500 yes,"['automotive', 'open', 'ended', 'cover', 'fit', 'mercedes', 'benz', 'e', '500', 'yes']"
row_16512_chunk_0,C6Q31140,Electronics,open-ended,2014-04-13,0,maximum ram supported yes,Electronics open-ended maximum ram supported yes,"['electronics', 'open', 'ended', 'maximum', 'ram', 'supported', 'yes']"
row_16513_chunk_0,C6Q16598,Electronics,open-ended,2013-11-24,0,french printed box strange headphone fake seller firemall llc fulfill amazon im still worry uncomfortable dont stay extra weight triangle cant take,Electronics open-ended french printed box strange headphone fake seller firemall llc fulfill amazon im still worry uncomfortable dont stay extra weight triangle cant take,"['electronics', 'open', 'ended', 'french', 'printed', 'box', 'strange', 'headphone', 'fake', 'seller', 'firemall', 'llc', 'fulfill', 'amazon', 'im', 'still', 'worry', 'uncomfortable', 'dont', 'stay', 'extra', 'weight', 'triangle', 'cant', 'take']"
row_16514_chunk_0,C15Q11899,Tools and Home Improvement,open-ended,2014-06-30,0,sign switch 12 x18,Tools and Home Improvement open-ended sign switch 12 x18,"['tools', 'and', 'home', 'improvement', 'open', 'ended', 'sign', 'switch', '12', 'x18']"
row_16515_chunk_0,C16Q1651,Toys and Games,yes/no,2014-01-03,0,buy bang citadels total 3500above could free shipping based uk free shipping would possible sorry,Toys and Games yes/no buy bang citadels total 3500above could free shipping based uk free shipping would possible sorry,"['toys', 'and', 'games', 'yes', 'no', 'buy', 'bang', 'citadels', 'total', '3500above', 'could', 'free', 'shipping', 'based', 'uk', 'free', 'shipping', 'would', 'possible', 'sorry']"
row_16516_chunk_0,C4Q270,Cell Phones and Accessories,open-ended,2015-05-11,0,phone used red pocket bluetooth,Cell Phones and Accessories open-ended phone used red pocket bluetooth,"['cell', 'phones', 'and', 'accessories', 'open', 'ended', 'phone', 'used', 'red', 'pocket', 'bluetooth']"
